UID,Age,RenovAge,Distance,IsRenovated,AgeSq,InteractionAgeDistance,LogInteraction,SubType,AdCreationAge,AskingPricePerSqm,SquareMeters,LandplotSize,NoView,ViewForest,ViewMountain,ViewSea,ViewUnlimited,NoFacade,FacadeCorner,FacadeFrontage,FacadeInterior,FacadeThrough,HeatType,HeatFrom,EnergyPerformance,WC,AC,Elevator,Parking,StorageRoom,AluminumFrames,Bedrooms,Pool,Garden,FloorLevel,FloorCount,GeoLat,GeoLon,ZoneValue,MarketabillityFactor,AskingPrice,AdminName
property_01KP5TYRVHW1T8XCY30M7BKXWR,1,1,0,0,1,0,0,maisonette,6,17.857142857142858,140,140,0,0,0,0,0,0,0,1,0,0,autonomous_central,,Α+,2,0,0,0,0,1,3,0,0,2,2,35.3088576,25.1455312,1350,1,0,Περιφερειακή Ενότητα Ηρακλείου
property_01KP5TQM8MQNBD3K4MR4ZF4RN9,1,1,0,0,1,0,0,maisonette,5,7.857142857142857,280,200,0,0,0,0,0,0,0,1,0,0,autonomous_central,electricity,Α+,3,1,0,1,1,1,3,1,1,0,1,35.3100531,25.1440927,1350,1,0,Περιφερειακή Ενότητα Ηρακλείου
property_01KP5V6ND1FJRSWW6RCWK23EZ1,1,1,0,0,1,0,0,detached_house,2,10.714285714285714,140,200,0,0,0,0,0,0,0,0,0,0,autonomous_individual,electricity,Α+,1,0,0,1,1,1,3,0,1,2,1,35.3130165,25.1488678,1350,1,0,Περιφερειακή Ενότητα Ηρακλείου
property_01KP5VB61NABDSPFZBD75ZNQH9,1,1,0,0,1,0,0,detached_house,2,13.333333333333334,90,800,0,0,0,1,0,0,0,1,0,1,no_heating,,Ε,2,1,0,0,1,0,3,0,1,0,1,35.3355617,25.3253587,1100,1,0,Περιφερειακή Ενότητα Ηρακλείου
property_01KP5VE2HZ6GPFY61TQF7B9F20,1,1,0,0,1,0,0,apartment,9,12.222222222222221,90,90,0,0,0,0,0,0,0,0,0,0,no_heating,,Β,2,1,0,0,0,1,2,0,0,3,1,35.3390142,25.1334027,1800,1,0,Περιφερειακή Ενότητα Ηρακλείου
property_01KP5TR3N7WC63609VDEH5Q8N4,1,1,0,0,1,0,0,detached_house,3,18,250,250,0,1,1,1,0,0,0,0,0,0,autonomous_central,,Α,3,1,0,1,1,1,3,1,1,0,1,35.477747,24.094667,950,1,0,Περιφερειακή Ενότητα Χανίων
property_01KP5V052B4WAD2H41DHJAJG73,1,1,0,0,1,0,0,detached_house,4,13.768115942028986,138,150,0,0,0,1,0,0,0,0,0,0,autonomous_individual,electricity,Α+,1,0,0,1,0,0,3,0,0,0,1,35.5212916,24.0425647,1400,1,0,Περιφερειακή Ενότητα Χανίων
property_01KP5WNQ2QW9E3P0SWJME8BCPF,1,1,0,0,1,0,0,apartment,1,312.5,24,24,0,0,0,0,0,0,0,0,0,0,autonomous_individual,,Β+,1,0,0,0,0,0,1,0,0,1,1,37.0016382,25.1336183,1200,1,0,Περιφερειακή Ενότητα Πάρου
property_01KP5WPPDEWFZY0QGF9NTG2D97,1,1,0,0,1,0,0,apartment,2,214.28571428571428,28,28,0,0,0,0,0,0,0,1,0,0,,,Δ,1,1,0,0,0,1,1,0,0,0,1,37.416611,25.37042,2500,1,0,Περιφερειακή Ενότητα Μυκόνου
property_01KP5WPPDKF03D47FPYKZ4R7AT,1,1,0,0,1,0,0,apartment,2,218.75,32,32,0,0,0,0,0,0,0,1,0,0,,,Δ,1,1,0,0,0,1,1,0,0,0,1,37.416611,25.37042,2500,1,0,Περιφερειακή Ενότητα Μυκόνου
property_01KR3ZK619D95M2KNXYRJ2VF5S,1,1,0,0,1,0,0,maisonette,1,115.38461538461539,65,65,0,0,0,1,0,0,0,1,0,1,autonomous_individual,,Ε,1,1,0,0,0,1,1,0,0,0,1,37.42339,25.381678,1450,1,0,Περιφερειακή Ενότητα Μυκόνου
property_01KP5WP5ZVTB7S6BERJSNY8QPN,1,1,0,0,1,0,0,apartment,14,339.2857142857143,28,28,0,0,0,0,0,0,1,0,0,0,,,Δ,0,1,0,1,0,1,1,0,0,0,1,37.450827,25.336566,4100,1,0,Περιφερειακή Ενότητα Μυκόνου
property_01KP5W1P4WTGVCCTFZMTJH0MXD,1,1,0,0,1,0,0,maisonette,1,19.23076923076923,65,65,0,0,0,1,0,0,0,0,0,0,autonomous_individual,,Α+,1,0,0,1,1,0,2,0,0,0,1,37.4575914,25.3697692,1450,1,0,Περιφερειακή Ενότητα Μυκόνου
property_01KP5WK5WYQ0V9H5F7B6P7ACSX,1,1,0,0,1,0,0,apartment,14,216.66666666666666,30,30,0,0,0,0,0,0,0,0,0,0,,,Α,1,1,0,1,0,1,1,0,0,0,1,37.468919,25.319628,3200,1,0,Περιφερειακή Ενότητα Μυκόνου
property_01KP5TSW55X4T6W4G4TZ1DD320,1,1,0,0,1,0,0,detached_house,2,26.666666666666668,300,300,0,0,0,0,0,0,1,1,0,1,autonomous_individual,oil,Α+,5,1,0,1,1,0,4,1,1,0,1,37.72811919999999,23.9124057,1850,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KR3VPBPJG7C81TYSCN3D2FGE,1,1,0,0,1,0,0,detached_house,0,26.666666666666668,300,300,0,0,0,0,0,0,1,1,0,1,autonomous_individual,oil,Α+,5,1,0,1,1,0,4,1,1,0,1,37.72811919999999,23.9124057,1700,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
property_01KP5TTNKM7JGEFM3QP7NCP8C1,1,1,0,0,1,0,0,detached_house,2,20,250,600,0,0,1,1,0,0,0,0,0,0,autonomous_central,,Α+,5,1,0,1,1,1,4,1,1,0,1,37.7418474,23.9276832,1700,1,0,Περιφερειακή Ενότητα Ανατολικής Αττικής
